DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
13271,72,0.0
33052,72,0.0
174262,72,0.0
294157,72,0.0
307639,72,0.0
313300,72,0.0
301117,72,0.0
306202,72,0.0
317433,72,0.0
311737,72,0.0
311737,72,0.0
29183,72,0.0
29183,72,0.0
6259,72,0.0
16934,72,0.0
17836,72,0.0
20820,72,0.0
20917,72,0.0
21739,72,0.0
21734,72,0.0
19997,72,0.0
19278,72,0.0
19715,72,0.0
17215,72,0.0
50,72,0.0
9447,73,0.0
16909,73,0.0
18152,73,0.0
16612,73,0.0
17462,73,0.0
16188,73,0.0
17284,73,0.0
16649,73,0.0
54253,73,0.0
50557,73,0.0
32872,73,0.0
62,73,0.0
16305,74,0.0
17988,74,0.0
19734,74,0.0
19409,74,0.0
20284,74,0.0
17165,74,0.0
16130,74,0.0
18974,74,0.0
17989,74,0.0
18707,74,0.0
2506,74,0.0
2506,74,0.0
166,74,0.0
50,74,0.0
8945,74,0.0
18958,74,0.0
57045,74,0.0
75505,74,0.0
75742,74,0.0
181091,74,0.0
214622,74,0.0
15481,74,0.0
6454,74,0.0
6454,75,0.0
22031,75,0.0
11908,76,0.0
20668,76,0.0
22419,76,0.0
21646,77,0.0
16971,77,0.0
13224,77,0.0
12725,78,0.0
50,78,0.0
3926,78,0.0
3926,78,0.0
6278,77,0.0
50,77,0.0
4237,76,0.0
7366,76,0.0
7891,75,0.0
8062,75,0.0
8100,75,0.0
794,74,0.0
1646,76,0.0
7441,77,0.0
12947,78,0.0
12115,80,0.0
10726,81,0.0
11115,82,0.0
10489,83,0.0
11408,84,0.0
12327,86,0.0
14179,87,0.0
4366,88,0.0
4366,88,0.0
2653,88,0.0
15801,88,0.0
12100,87,0.0
27124,86,0.0
30641,85,0.0
16448,84,0.0
22282,83,0.0
28008,82,0.0
23371,81,0.0
30915,80,0.0
50,79,0.0
50,78,0.0
5458,77,0.0
14872,77,0.0
37054,77,0.0
49160,77,0.0
50041,77,0.0
56232,77,0.0
52221,77,0.0
45786,77,0.0
31830,77,0.0
49048,77,0.0
36418,77,0.0
50,77,0.0
50,77,0.0
25687,77,0.0
23824,77,0.0
32541,77,0.0
39348,77,0.0
38261,77,0.0
36812,77,0.0
40214,77,0.0
42630,77,0.0
45572,77,0.0
360,77,0.0
360,77,0.0
21952,78,0.0
55774,78,0.0
59032,78,0.0
66088,78,0.0
44252,78,0.0
24015,78,0.0
46345,78,0.0
53537,78,0.0
35168,78,0.0
50,78,0.0
50,78,0.0
11983,80,0.0
27756,80,0.0
244,81,0.0
5310,82,0.0
28877,83,0.0
56474,83,0.0
41920,84,0.0
71177,85,0.0
54668,86,0.0
50,86,0.0
3712,87,0.0
5488,86,0.0
13270,85,0.0
19494,84,0.0
20070,83,0.0
31703,82,0.0
21565,82,0.0
31160,81,0.0
37620,80,0.0
43338,79,0.0
48230,78,0.0
50,77,0.0
6530,76,0.0
10340,77,0.0
24941,77,0.0
28607,78,0.0
35044,78,0.0
24741,79,0.0
32530,79,0.0
23859,80,0.0
29817,80,0.0
8989,81,0.0
19811,81,0.0
50,82,0.0
1754,87,0.0
520,90,0.0
3673,92,0.0
4651,95,0.0
6261,97,0.0
8992,100,0.0
6098,102,0.0
7503,105,0.0
11643,107,0.0
14757,110,0.0
13567,112,0.0
50,115,0.0
50,114,0.0
18310,113,0.0
23973,110,0.0
34333,107,0.0
23700,104,0.0
24024,101,0.0
25753,98,0.0
21511,94,0.0
14831,91,0.0
12147,88,0.0
19157,85,0.0
14595,82,0.0
50,79,0.0
50,78,1.3
6985,77,2.7
15953,79,4.0
28268,81,5.3
14921,83,6.7
15597,85,8.0
14050,87,9.3
14906,89,10.7
24865,91,12.0
27283,93,13.3
21366,95,14.7
29308,97,16.0
50,99,17.3
50,100,17.3
2367,98,16.0
1549,97,14.7
19145,95,13.3
41944,93,12.0
41944,91,10.7
19568,88,8.0
20381,86,6.7
31285,84,5.3
31808,83,4.0
275,81,2.7
275,79,1.3
11949,78,0.0
4199,78,0.0
14111,78,0.0
6571,78,0.0
14662,78,0.0
22480,79,0.0
17032,79,0.0
19967,79,0.0
22671,79,0.0
50,79,0.0
50,82,4.0
11262,86,12.0
1112,88,16.0
1237,91,20.0
4471,93,24.0
7265,95,28.0
1079,97,32.0
422,99,36.0
5226,99,36.0
2418,98,36.0
50,98,36.0
50,97,36.0
5115,97,36.0
5024,94,32.0
3119,91,28.0
7156,89,24.0
