DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
12471.2,82,0.0
19823.2,82,0.0
22249.6,82,0.0
25670.2,82,0.0
28010.8,82,0.0
27491.8,82,0.0
26172.0,82,0.0
23845.8,82,0.0
16940.8,82,0.0
8229.2,82,0.0
7797.0,82,0.0
10399.4,82,0.0
13272.4,82,0.0
15739.8,82,0.0
14047.6,83,0.0
13920.4,83,0.0
14664.6,83,0.0
13329.4,83,0.0
12334.4,84,0.0
10391.2,84,0.0
4459.0,84,0.0
5468.6,84,0.0
7890.0,84,0.0
11059.8,84,0.0
13580.0,84,0.0
13186.8,84,0.0
13060.2,84,0.0
14611.8,84,0.0
14225.6,83,0.0
12575.0,83,0.0
8423.8,83,0.0
4916.8,83,0.0
3285.8,83,0.0
5474.4,83,0.0
6714.6,83,0.0
8345.4,83,0.0
7896.2,84,0.0
8607.0,84,0.0
9585.6,84,0.0
11229.2,84,0.0
12543.6,84,0.0
14694.4,85,0.0
14681.0,85,0.0
11406.2,85,0.0
9792.4,85,0.0
1665.4,85,0.0
1667.6,85,0.0
1667.6,85,0.0
1816.6,84,0.0
7690.4,84,0.0
10587.4,84,0.0
12689.0,83,0.0
13861.0,83,0.0
14107.2,83,0.0
13293.0,83,0.0
8639.0,82,0.0
7443.8,82,0.0
5671.2,82,0.0
7173.2,82,0.0
8675.2,82,0.0
8391.0,82,0.0
8646.2,82,0.0
7806.4,82,0.0
6966.6,82,0.0
5464.6,82,0.0
5273.4,82,0.0
6501.4,82,0.0
7860.8,82,0.0
9934.6,82,0.0
10186.0,82,0.0
10179.4,82,0.0
10101.2,82,0.0
9699.0,82,0.0
9486.2,82,0.0
9350.2,82,0.0
7388.8,82,0.0
5159.4,82,0.0
4555.6,82,0.0
11852.8,83,0.0
16913.0,83,0.0
20916.8,83,0.0
23952.4,83,0.0
24737.2,83,0.0
24127.8,83,0.0
23084.2,84,0.0
21091.8,84,0.0
18408.6,85,0.0
12583.8,85,0.0
8568.0,85,0.0
5514.4,86,0.0
4760.4,86,0.0
4631.4,87,0.0
6016.2,87,0.0
5991.6,88,0.0
12133.0,88,0.0
10876.2,89,0.0
9486.4,89,0.0
8464.4,89,0.0
8784.4,89,0.0
51848.8,88,0.0
70269.6,88,0.0
87307.2,88,0.0
107946.2,87,0.0
126085.6,87,0.0
132724.4,87,0.0
139363.2,87,0.0
138627.4,86,0.0
112666.4,86,0.0
61490.2,86,0.0
16415.8,86,0.0
14823.0,86,0.0
16195.4,86,0.0
15753.6,86,0.0
15384.6,86,0.0
15478.4,86,0.0
15685.0,86,0.0
24548.4,86,0.0
74077.2,86,0.0
70796.2,86,0.0
67342.2,86,0.0
55202.4,86,0.0
22935.6,86,0.0
5060.6,86,0.0
11516.2,90,0.0
16097.0,92,0.0
28296.0,94,0.0
39841.0,96,0.0
52108.2,98,0.0
70927.0,102,0.0
64655.2,104,0.0
58383.4,106,0.0
44207.2,108,0.0
30291.4,110,0.0
17971.6,112,0.0
10043.6,114,0.0
5885.2,114,0.0
9256.4,111,0.0
12661.4,109,0.0
15895.0,106,0.0
16879.0,101,0.0
17025.8,98,0.0
17484.2,96,0.0
18110.6,93,0.0
18152.4,91,0.0
15991.6,85,0.0
12326.8,83,0.0
8310.2,80,0.0
9562.2,78,0.0
15205.4,78,0.0
24581.8,78,0.0
24691.8,79,0.0
24801.8,79,0.0
25145.0,79,0.0
24355.2,79,0.0
23589.2,80,0.0
20977.0,80,0.0
18369.8,80,0.0
14189.4,80,0.0
9178.4,81,0.0
12125.2,80,0.0
15407.8,80,0.0
18690.4,80,0.0
19190.6,80,0.0
17648.8,80,0.0
20137.6,80,0.0
21327.0,80,0.0
22704.4,79,0.0
19229.2,79,0.0
16593.8,79,0.0
13851.0,79,0.0
9378.6,79,0.0
4718.2,79,0.0
6499.4,79,0.0
9306.4,79,0.0
13142.4,79,0.0
16334.0,79,0.0
19400.8,79,0.0
19262.4,79,0.0
18700.8,79,0.0
19083.2,79,0.0
20256.0,79,0.0
17137.6,79,0.0
14695.2,79,0.0
10790.8,79,0.0
11370.6,79,0.0
16021.6,80,0.0
18324.4,80,0.0
22857.0,80,0.0
22623.8,80,0.0
21443.8,80,0.0
20650.4,80,0.0
21399.4,80,0.0
20421.0,80,0.0
17673.0,80,0.0
13526.0,80,0.0
9578.6,80,0.0
8863.2,80,0.0
12342.2,80,0.0
16455.2,80,0.0
21408.6,80,0.0
22005.0,80,0.0
21088.6,80,0.0
21073.2,80,0.0
26069.2,80,0.0
38819.6,80,0.0
51117.0,80,0.0
47489.2,80,0.0
43097.0,80,0.0
36556.8,80,0.0
24299.8,80,0.0
17981.4,80,0.0
23204.2,80,0.0
25672.2,80,0.0
24809.0,80,0.0
24457.6,80,0.0
25660.4,80,0.0
25836.2,80,0.0
20799.0,80,0.0
16215.0,80,0.0
12264.4,80,0.0
11275.8,80,0.0
15717.2,80,0.0
21714.8,80,0.0
26142.0,80,0.0
25986.6,80,0.0
27110.6,80,0.0
26891.6,81,0.0
25084.6,81,0.0
24906.0,81,0.0
22275.4,81,0.0
16538.8,81,0.0
11531.2,81,0.0
11650.6,81,0.0
33410.8,81,0.0
63446.0,81,0.0
115364.2,81,0.0
163466.2,80,0.0
208061.8,80,0.0
228208.2,80,0.0
219869.8,80,0.0
180222.6,80,0.0
127810.6,79,0.0
79307.8,79,0.0
35481.8,79,0.0
10474.8,79,0.0
15086.2,79,0.0
32694.6,79,0.0
50804.8,79,0.0
52135.0,79,0.0
53490.0,79,0.0
56600.8,80,0.0
48325.2,80,0.0
29808.8,80,0.0
25028.2,80,0.0
19471.8,80,0.0
15143.8,80,0.0
12692.6,80,0.0
23979.8,80,0.0
73189.6,80,0.0
125167.2,80,0.0
189432.8,79,0.0
244156.4,79,0.0
292516.4,79,0.0
266610.6,79,0.0
232311.2,79,0.0
164226.0,78,0.0
105333.8,78,0.0
46524.8,78,0.0
11615.0,78,0.0
16051.4,78,0.0
20710.4,78,0.0
22984.8,78,0.0
21939.6,78,0.0
21307.2,78,0.0
20889.6,78,0.0
20637.6,78,0.0
16548.8,78,0.0
12957.6,78,0.0
9717.0,78,0.0
19090.2,79,0.0
48835.6,79,0.0
74746.6,79,0.0
104072.2,79,0.0
117714.4,79,0.0
127105.4,79,0.0
146217.8,80,0.0
151891.0,80,0.0
131792.4,80,0.0
104758.4,80,0.0
75507.4,80,0.0
45228.2,80,0.0
12753.8,81,0.0
17327.6,81,0.0
22135.6,81,0.0
23635.0,81,0.0
23212.2,81,0.0
23439.0,81,0.0
23808.6,81,0.0
23642.0,81,0.0
23707.8,81,0.0
19198.8,81,0.0
14407.0,81,0.0
11397.8,81,0.0
11026.6,80,0.0
14703.2,80,0.0
19155.6,80,0.0
21832.4,80,0.0
21928.2,80,0.0
22498.8,80,0.0
22273.4,79,0.0
21818.2,79,0.0
18822.2,79,0.0
16071.2,79,0.0
12063.6,79,0.0
21870.6,79,0.0
70550.6,79,0.0
98485.6,79,0.0
118486.8,79,0.0
130021.6,80,0.0
111889.2,80,0.0
102061.0,80,0.0
87529.2,80,0.0
83016.4,80,0.0
65554.2,81,0.0
51733.2,81,0.0
39223.0,81,0.0
27043.4,81,0.0
14976.0,81,0.0
10616.6,81,0.0
14396.2,81,0.0
18277.0,81,0.0
19206.8,81,0.0
19451.8,80,0.0
20187.4,80,0.0
28263.0,80,0.0
37326.4,80,0.0
54876.6,80,0.0
50863.2,79,0.0
46119.2,79,0.0
36871.8,79,0.0
49180.4,79,0.0
77316.4,79,0.0
99648.6,79,0.0
119591.4,79,0.0
127331.0,79,0.0
134613.6,79,0.0
139348.4,79,0.0
133209.2,79,0.0
142487.4,79,0.0
121814.6,79,0.0
96391.0,79,0.0
63120.2,80,0.0
52396.8,80,0.0
62244.6,80,0.0
74597.8,80,0.0
94518.6,81,0.0
100500.8,81,0.0
110458.8,81,0.0
157971.0,81,0.0
194125.6,81,0.0
189227.0,82,0.0
167519.0,82,0.0
136455.4,82,0.0
73529.0,82,0.0
17505.6,82,0.0
55354.6,82,0.0
115888.6,82,0.0
165816.0,82,0.0
199625.6,81,0.0
231861.4,81,0.0
236598.0,81,0.0
220117.0,81,0.0
182754.0,81,0.0
159224.6,80,0.0
116133.4,80,0.0
78645.8,80,0.0
46637.0,80,0.0
47041.8,80,0.0
58965.6,80,0.0
66861.6,80,0.0
65442.2,80,0.0
64616.6,80,0.0
61145.6,81,0.0
61973.4,81,0.0
56503.4,81,0.0
43936.2,81,0.0
31957.8,81,0.0
22679.0,81,0.0
10394.0,81,0.0
20682.6,81,0.0
39460.2,81,0.0
54378.0,81,0.0
65973.6,81,0.0
77452.0,81,0.0
84706.6,81,0.0
114135.6,81,0.0
98603.0,81,0.0
83070.4,81,0.0
65610.8,81,0.0
34773.0,81,0.0
6793.4,81,0.0
9868.2,81,0.0
15084.8,81,0.0
16156.6,81,0.0
17335.0,81,0.0
17960.4,81,0.0
18202.6,81,0.0
17976.0,81,0.0
15546.0,81,0.0
11830.4,81,0.0
8130.6,81,0.0
7743.6,81,0.0
10627.6,80,0.0
14431.2,80,0.0
18062.4,80,0.0
18249.0,80,0.0
18516.8,80,0.0
26480.4,80,0.0
34558.8,79,0.0
42966.6,79,0.0
46951.2,79,0.0
42942.8,79,0.0
31268.0,79,0.0
21453.2,79,0.0
8353.4,78,0.0
11436.2,78,0.0
14788.6,78,0.0
16042.8,78,0.0
18801.8,78,0.0
24174.0,78,0.0
29635.0,78,0.0
32475.8,78,0.0
38036.4,78,0.0
32238.0,78,0.0
23619.8,78,0.0
15477.2,78,0.0
11764.2,78,0.0
17648.2,78,0.0
23424.6,78,0.0
30530.0,78,0.0
33228.4,78,0.0
30110.2,78,0.0
31259.2,79,0.0
32545.8,79,0.0
28615.2,79,0.0
22902.4,79,0.0
17673.0,79,0.0
14774.0,79,0.0
19436.2,80,0.0
25518.2,80,0.0
34421.0,80,0.0
40801.4,80,0.0
46211.0,80,0.0
42920.0,80,0.0
45528.6,80,0.0
42735.6,80,0.0
32221.4,80,0.0
21920.8,80,0.0
16036.2,80,0.0
7290.2,79,0.0
10412.6,79,0.0
13028.6,79,0.0
15351.2,79,0.0
19963.0,79,0.0
21024.0,79,0.0
23303.8,79,0.0
24508.6,79,0.0
22409.2,79,0.0
16199.0,79,0.0
12170.6,79,0.0
7930.4,79,0.0
5486.0,79,0.0
5343.4,79,0.0
6510.4,79,0.0
6511.8,79,0.0
6297.0,79,0.0
6239.6,80,0.0
6116.6,80,0.0
5514.8,80,0.0
4351.6,80,0.0
3118.6,80,0.0
2720.8,80,0.0
4647.2,80,0.0
8320.4,80,0.0
14675.0,80,0.0
21010.6,80,0.0
29167.8,80,0.0
37426.8,80,0.0
46478.8,80,0.0
52341.8,80,0.0
53787.0,80,0.0
43954.2,80,0.0
33655.8,80,0.0
21760.4,80,0.0
12032.6,80,0.0
7368.8,79,0.0
9167.0,79,0.0
12222.8,79,0.0
12952.4,79,0.0
14212.6,79,0.0
15216.8,79,0.0
17853.8,79,0.0
15889.0,79,0.0
14590.4,79,0.0
11305.6,79,0.0
10226.6,79,0.0
10036.4,79,0.0
12688.4,79,0.0
16540.4,79,0.0
17485.2,79,0.0
18368.2,79,0.0
18376.6,79,0.0
15962.4,80,0.0
15417.2,80,0.0
15846.0,80,0.0
12204.2,80,0.0
8788.6,80,0.0
7097.0,80,0.0
4257.0,80,0.0
1334.0,80,0.0
1832.8,80,0.0
4261.4,80,0.0
8401.0,80,0.0
13140.8,80,0.0
19984.4,80,0.0
26561.2,79,0.0
34100.2,79,0.0
40999.8,79,0.0
35867.6,79,0.0
29017.4,79,0.0
22778.0,79,0.0
9254.4,79,0.0
14310.6,79,0.0
19168.6,79,0.0
22536.4,79,0.0
22434.8,79,0.0
23101.4,79,0.0
41541.0,79,0.0
82958.6,79,0.0
125030.0,79,0.0
156894.8,79,0.0
167256.4,79,0.0
120981.2,79,0.0
111777.4,79,0.0
168697.6,80,0.0
220180.6,80,0.0
290423.6,80,0.0
273155.8,80,0.0
230434.2,80,0.0
232370.4,80,0.0
200918.8,80,0.0
133242.0,80,0.0
116004.6,80,0.0
100723.0,80,0.0
96192.4,80,0.0
96826.4,80,0.0
138958.8,80,0.0
181091.2,80,0.0
242358.2,80,0.0
236755.8,80,0.0
240976.8,80,0.0
215820.8,81,0.0
174585.0,81,0.0
169738.0,81,0.0
158500.6,81,0.0
109580.6,81,0.0
90037.6,81,0.0
71653.0,81,0.0
41325.6,81,0.0
60551.0,81,0.0
77047.0,81,0.0
91750.4,81,0.0
83889.6,81,0.0
71767.0,81,0.0
67269.2,81,0.0
63089.6,81,0.0
55573.2,81,0.0
48882.0,81,0.0
42190.8,81,0.0
27464.0,81,0.0
18578.4,81,0.0
13456.0,80,0.0
13923.0,80,0.0
17180.2,80,0.0
17431.4,80,0.0
17612.6,80,0.0
17641.4,80,0.0
17769.6,80,0.0
18317.8,80,0.0
16215.4,80,0.0
12562.0,80,0.0
8927.2,80,0.0
8032.4,80,0.0
7858.2,80,0.0
10490.0,80,0.0
13106.2,80,0.0
13408.8,80,0.0
13037.2,80,0.0
13394.4,80,0.0
14370.2,80,0.0
15092.8,80,0.0
13912.6,80,0.0
11676.4,80,0.0
8716.2,80,0.0
7200.4,80,0.0
6863.0,80,0.0
7793.4,80,0.0
10197.6,80,0.0
13229.6,80,0.0
13806.8,81,0.0
15996.4,81,0.0
28967.6,81,0.0
