DL_bitrate,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
17075,73,0.0
15482,73,0.0
12078,73,0.0
8005,73,0.0
50,73,0.0
4685,73,0.0
14359,73,0.0
4448,73,0.0
7423,73,0.0
13934,73,0.0
16977,73,0.0
11426,73,0.0
17414,73,0.0
16790,73,0.0
16885,73,0.0
16149,73,0.0
50,73,0.0
5792,74,0.0
16824,74,0.0
17377,74,0.0
16250,74,0.0
19591,74,0.0
45736,74,0.0
54760,74,0.0
64866,74,0.0
37039,74,0.0
34645,74,0.0
28865,74,0.0
50,74,0.0
22245,74,0.0
24083,74,0.0
22535,74,0.0
22793,75,0.0
130481,75,0.0
142441,75,0.0
178682,75,0.0
140758,75,0.0
164281,76,0.0
123674,76,0.0
126554,76,0.0
50,76,0.0
24648,76,0.0
153154,76,0.0
156672,76,0.0
139267,76,0.0
130492,75,0.0
141364,75,0.0
131200,75,0.0
145375,75,0.0
145220,75,0.0
145030,74,0.0
28972,74,0.0
28972,74,0.0
154921,74,0.0
178425,74,0.0
191619,74,0.0
200768,75,0.0
147851,75,0.0
145593,75,0.0
153671,75,0.0
166998,75,0.0
168940,76,0.0
160558,76,0.0
124687,76,0.0
50,76,0.0
50,76,0.0
44391,77,0.0
200910,77,0.0
230524,77,0.0
216553,77,0.0
202221,77,0.0
192612,77,0.0
223292,77,0.0
205049,77,0.0
216263,77,0.0
206101,77,0.0
58202,77,0.0
58202,77,0.0
26606,77,0.0
26777,77,0.0
26000,76,0.0
25017,76,0.0
26713,76,0.0
104707,76,0.0
186188,75,0.0
222446,75,0.0
228073,75,0.0
229565,75,0.0
251095,74,0.0
7012,74,0.0
5195,74,0.0
72266,74,0.0
216869,74,0.0
233890,74,0.0
195173,74,0.0
227857,74,0.0
179698,74,0.0
242741,74,0.0
212631,74,0.0
207496,74,0.0
129600,74,0.0
50,74,0.0
21399,75,0.0
172773,75,0.0
270399,75,0.0
155975,75,0.0
252150,75,0.0
258326,75,0.0
250908,75,0.0
236238,75,0.0
230572,75,0.0
261877,75,0.0
104200,75,0.0
50,75,0.0
50832,74,0.0
194037,74,0.0
229072,74,0.0
198872,74,0.0
216330,74,0.0
187942,74,0.0
242831,74,0.0
203156,74,0.0
186352,74,0.0
194371,74,0.0
21377,74,0.0
21377,74,0.0
206980,74,0.0
162270,74,0.0
198804,75,0.0
178065,75,0.0
177822,75,0.0
196640,75,0.0
205723,76,0.0
193826,76,0.0
165743,76,0.0
200255,76,0.0
199880,77,0.0
50,77,0.0
50,77,0.0
19189,77,0.0
19356,77,0.0
20138,77,0.0
47784,77,0.0
199570,77,0.0
170018,76,0.0
176798,76,0.0
224159,76,0.0
163320,76,0.0
62805,76,0.0
50,76,0.0
15910,76,0.0
18716,76,0.0
68893,76,0.0
197139,76,0.0
188291,76,0.0
209196,76,0.0
247336,76,0.0
150439,76,0.0
178027,76,0.0
160552,76,0.0
187665,76,0.0
50,76,0.0
6473,75,0.0
114600,75,0.0
223735,75,0.0
157737,75,0.0
186943,75,0.0
136027,75,0.0
150874,75,0.0
141571,75,0.0
181076,75,0.0
150219,75,0.0
156482,75,0.0
51873,75,0.0
50,75,0.0
14869,75,0.0
20347,75,0.0
30994,75,0.0
81487,75,0.0
82034,75,0.0
64476,75,0.0
80159,76,0.0
79162,76,0.0
80641,76,0.0
71327,76,0.0
109286,76,0.0
50,76,0.0
11040,76,0.0
54182,76,0.0
123348,76,0.0
90083,76,0.0
81368,76,0.0
87486,76,0.0
88451,75,0.0
88202,75,0.0
87387,75,0.0
85656,75,0.0
29373,75,0.0
29373,75,0.0
56852,74,0.0
94113,74,0.0
105462,74,0.0
