DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
10466.0,83,0.0
7656.6,83,0.0
7413.4,83,0.0
9411.2,83,0.0
12669.2,83,0.0
15566.4,84,0.0
15772.4,84,0.0
16421.2,84,0.0
16342.2,84,0.0
15363.6,85,0.0
13028.2,85,0.0
10692.8,85,0.0
7715.0,85,0.0
8552.6,85,0.0
11417.6,85,0.0
13946.0,85,0.0
17257.4,84,0.0
17355.4,84,0.0
17193.0,83,0.0
16913.0,83,0.0
17168.8,83,0.0
17220.2,82,0.0
15897.2,82,0.0
12551.6,82,0.0
9312.0,81,0.0
8182.8,81,0.0
8501.4,81,0.0
16311.0,81,0.0
17843.2,81,0.0
18893.2,81,0.0
18912.8,81,0.0
18790.8,81,0.0
18247.4,81,0.0
17530.6,81,0.0
17466.4,81,0.0
13823.0,81,0.0
10178.6,81,0.0
10402.0,81,0.0
17872.2,81,0.0
26643.0,81,0.0
38827.8,81,0.0
50888.2,81,0.0
58577.8,81,0.0
59234.8,81,0.0
59190.6,81,0.0
58294.8,81,0.0
58373.6,81,0.0
47285.4,81,0.0
36229.8,81,0.0
24264.4,81,0.0
16877.0,81,0.0
43169.8,81,0.0
67602.6,81,0.0
97219.6,81,0.0
124595.4,81,0.0
144782.6,81,0.0
155679.2,81,0.0
161734.0,80,0.0
163278.2,80,0.0
156436.2,80,0.0
146123.6,80,0.0
111030.6,80,0.0
51579.0,80,0.0
10123.4,80,0.0
13965.8,80,0.0
25392.6,80,0.0
46516.0,80,0.0
67456.0,80,0.0
86443.2,80,0.0
104695.0,80,0.0
116500.8,80,0.0
116502.6,80,0.0
91510.4,80,0.0
69160.2,80,0.0
47065.8,80,0.0
6327.0,81,0.0
9361.4,81,0.0
12405.0,82,0.0
14247.0,82,0.0
13872.6,82,0.0
13403.8,82,0.0
14398.8,83,0.0
21560.0,83,0.0
35015.0,83,0.0
37493.6,83,0.0
40307.2,84,0.0
36344.4,84,0.0
28915.0,84,0.0
17450.4,84,0.0
22660.2,84,0.0
34731.6,83,0.0
39807.8,83,0.0
46426.6,83,0.0
48675.6,83,0.0
44108.8,82,0.0
37733.2,82,0.0
43736.6,82,0.0
32113.4,81,0.0
26351.4,81,0.0
22972.6,81,0.0
9258.6,81,0.0
12097.2,81,0.0
15220.4,81,0.0
16116.0,82,0.0
15532.6,82,0.0
15811.8,82,0.0
16228.4,82,0.0
16360.4,83,0.0
16348.8,83,0.0
12289.4,83,0.0
9034.0,84,0.0
7635.2,84,0.0
9488.6,85,0.0
